Datetime,Open,High,Low,Close,Volume,"('Datetime', '')","('Close', 'BNB-USD')","('High', 'BNB-USD')","('Low', 'BNB-USD')","('Open', 'BNB-USD')","('Volume', 'BNB-USD')","('Datetime', '').1","('Close', 'BNB-USD').1","('High', 'BNB-USD').1","('Low', 'BNB-USD').1","('Open', 'BNB-USD').1","('Volume', 'BNB-USD').1","('Datetime', '').2","('Close', 'BNB-USD').2","('High', 'BNB-USD').2","('Low', 'BNB-USD').2","('Open', 'BNB-USD').2","('Volume', 'BNB-USD').2","('Datetime', '').3","('Close', 'BNB-USD').3","('High', 'BNB-USD').3","('Low', 'BNB-USD').3","('Open', 'BNB-USD').3","('Volume', 'BNB-USD').3","('Datetime', '').4","('Close', 'BNB-USD').4","('High', 'BNB-USD').4","('Low', 'BNB-USD').4","('Open', 'BNB-USD').4","('Volume', 'BNB-USD').4","('Datetime', '').5","('Close', 'BNB-USD').5","('High', 'BNB-USD').5","('Low', 'BNB-USD').5","('Open', 'BNB-USD').5","('Volume', 'BNB-USD').5","('Datetime', '').6","('Close', 'BNB-USD').6","('High', 'BNB-USD').6","('Low', 'BNB-USD').6","('Open', 'BNB-USD').6","('Volume', 'BNB-USD').6","('Datetime', '').7","('Close', 'BNB-USD').7","('High', 'BNB-USD').7","('Low', 'BNB-USD').7","('Open', 'BNB-USD').7","('Volume', 'BNB-USD').7","('Datetime', '').8","('Close', 'BNB-USD').8","('High', 'BNB-USD').8","('Low', 'BNB-USD').8","('Open', 'BNB-USD').8","('Volume', 'BNB-USD').8","('Datetime', '').9","('Close', 'BNB-USD').9","('High', 'BNB-USD').9","('Low', 'BNB-USD').9","('Open', 'BNB-USD').9","('Volume', 'BNB-USD').9","('Datetime', '').10","('Close', 'BNB-USD').10","('High', 'BNB-USD').10","('Low', 'BNB-USD').10","('Open', 'BNB-USD').10","('Volume', 'BNB-USD').10","('Datetime', '').11","('Close', 'BNB-USD').11","('High', 'BNB-USD').11","('Low', 'BNB-USD').11","('Open', 'BNB-USD').11","('Volume', 'BNB-USD').11","('Datetime', '').12","('Close', 'BNB-USD').12","('High', 'BNB-USD').12","('Low', 'BNB-USD').12","('Open', 'BNB-USD').12","('Volume', 'BNB-USD').12","('Datetime', '').13","('Close', 'BNB-USD').13","('High', 'BNB-USD').13","('Low', 'BNB-USD').13","('Open', 'BNB-USD').13","('Volume', 'BNB-USD').13","('Datetime', '').14","('Close', 'BNB-USD').14","('High', 'BNB-USD').14","('Low', 'BNB-USD').14","('Open', 'BNB-USD').14","('Volume', 'BNB-USD').14","('Datetime', '').15","('Close', 'BNB-USD').15","('High', 'BNB-USD').15","('Low', 'BNB-USD').15","('Open', 'BNB-USD').15","('Volume', 'BNB-USD').15","('Datetime', '').16","('Close', 'BNB-USD').16","('High', 'BNB-USD').16","('Low', 'BNB-USD').16","('Open', 'BNB-USD').16","('Volume', 'BNB-USD').16","('Datetime', '')","('Close', 'BNB-USD')","('High', 'BNB-USD')","('Low', 'BNB-USD')","('Open', 'BNB-USD')","('Volume', 'BNB-USD')"
2024-10-23 00:00:00,593.3947143554688,593.69482421875,591.8348999023438,591.8479614257812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 01:00:00,591.8665161132812,592.26513671875,591.2923583984375,591.5405883789062,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 02:00:00,591.543212890625,591.7260131835938,590.6864013671875,590.6864013671875,1177344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 03:00:00,590.6604614257812,590.917724609375,589.2796020507812,589.936279296875,3237504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 04:00:00,589.90185546875,589.97607421875,589.1585083007812,589.7855834960938,4103424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 05:00:00,589.8201904296875,589.8201904296875,587.85205078125,588.136474609375,8584704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 06:00:00,588.1636962890625,589.4093627929688,586.4877319335938,586.6668701171875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 07:00:00,586.568359375,587.3780517578125,584.8117065429688,584.8117065429688,708480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 08:00:00,584.555419921875,584.555419921875,580.2267456054688,580.2267456054688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 09:00:00,580.220703125,582.170166015625,580.0033569335938,581.8263549804688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 10:00:00,581.8239135742188,583.5585327148438,581.793701171875,582.3619995117188,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 11:00:00,582.3707275390625,583.6812744140625,582.2235717773438,582.22607421875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 12:00:00,582.19580078125,582.7837524414062,581.3793334960938,582.4654541015625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 13:00:00,582.4755859375,585.4251098632812,582.4755859375,585.0783081054688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 14:00:00,585.1019897460938,585.4323120117188,583.4169311523438,583.49365234375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 15:00:00,583.3987426757812,583.3987426757812,578.6787719726562,579.0443725585938,2535808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 16:00:00,579.1849365234375,579.4677124023438,574.9632568359375,575.005615234375,11510528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 17:00:00,574.99951171875,578.3128051757812,574.8071899414062,576.3589477539062,14977152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 18:00:00,576.3133544921875,577.7350463867188,573.1654663085938,577.7350463867188,20748672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 19:00:00,577.8138427734375,581.35546875,577.8138427734375,581.159912109375,14964736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 20:00:00,581.141845703125,583.5872802734375,580.8355102539062,583.5245361328125,12401792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 21:00:00,583.5095825195312,583.5822143554688,580.8836059570312,580.8842163085938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 22:00:00,580.8668212890625,582.716796875,580.8668212890625,582.473388671875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23 23:00:00,582.4331665039062,584.6485595703125,582.3115234375,584.6485595703125,6463488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 00:00:00,584.6204223632812,587.7753295898438,583.1644897460938,587.7753295898438,8471936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 01:00:00,587.8426513671875,589.3384399414062,586.6981201171875,587.2545166015625,10504960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 02:00:00,587.2404174804688,590.322509765625,587.2404174804688,590.322509765625,14920960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 03:00:00,590.2850341796875,591.1954956054688,589.9501342773438,589.9501342773438,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 04:00:00,589.9921875,591.7601928710938,589.9368896484375,591.7601928710938,4143744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 05:00:00,591.77392578125,593.4058837890625,591.77392578125,593.0106811523438,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 06:00:00,593.0806274414062,593.6554565429688,591.1759033203125,591.1759033203125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 07:00:00,591.0294799804688,591.0294799804688,589.4013671875,589.5882568359375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 08:00:00,589.6541748046875,591.4241943359375,588.6632690429688,588.6632690429688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 09:00:00,588.6627197265625,588.6627197265625,586.0724487304688,587.1676025390625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 10:00:00,587.1087646484375,589.4066162109375,587.1087646484375,588.0668334960938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 11:00:00,588.1276245117188,590.6193237304688,588.1276245117188,590.511474609375,7823360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 12:00:00,590.614501953125,592.341796875,590.5703735351562,592.341796875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 13:00:00,592.4148559570312,592.5722045898438,590.5802001953125,592.2061767578125,6993280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 14:00:00,592.1115112304688,592.7653198242188,589.4773559570312,591.3936767578125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 15:00:00,591.5010375976562,592.8043823242188,590.6563110351562,591.779296875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 16:00:00,591.7822265625,592.12109375,590.646484375,591.068603515625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 17:00:00,590.9838256835938,591.81298828125,590.0650024414062,591.5469970703125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 18:00:00,591.5263671875,592.7228393554688,591.2758178710938,592.3320922851562,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 19:00:00,592.3432006835938,594.3789672851562,591.787109375,594.203125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 20:00:00,594.1362915039062,594.1989135742188,593.176513671875,594.181884765625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 21:00:00,594.1636962890625,597.4964599609375,594.1636962890625,594.648193359375,13146752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 22:00:00,594.7036743164062,595.8150024414062,593.2384643554688,593.2384643554688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24 23:00:00,593.2430419921875,594.237548828125,593.0237426757812,594.15478515625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 00:00:00,594.2014770507812,594.7177734375,593.5458984375,593.5980834960938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 01:00:00,593.5697631835938,594.433837890625,592.7235717773438,593.6056518554688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 02:00:00,593.6417236328125,596.2286987304688,593.6417236328125,596.2286987304688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 03:00:00,596.2131958007812,596.9088134765625,594.8194580078125,594.8194580078125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 04:00:00,594.8768920898438,594.8768920898438,591.1251220703125,591.2252197265625,495104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 05:00:00,591.2355346679688,592.1192626953125,590.7817993164062,591.2676391601562,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 06:00:00,591.2708129882812,591.9143676757812,590.1226196289062,590.1376953125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 07:00:00,590.1741333007812,590.7256469726562,586.9189453125,587.6923828125,5106432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 08:00:00,587.8104248046875,591.0009155273438,586.4911499023438,590.651123046875,21738112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 09:00:00,590.54345703125,592.7533569335938,590.1336059570312,592.6406860351562,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 10:00:00,592.6571655273438,592.6571655273438,590.591796875,590.9561767578125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 11:00:00,590.9524536132812,592.7426147460938,590.84716796875,592.2090454101562,5443456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 12:00:00,592.2589111328125,593.375244140625,590.9573364257812,591.2755126953125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 13:00:00,591.2147216796875,592.446044921875,590.0689086914062,592.446044921875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 14:00:00,592.5737915039062,595.0201416015625,591.9779663085938,592.6672973632812,17076224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 15:00:00,592.6631469726562,593.7648315429688,588.72314453125,589.3682861328125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 16:00:00,589.6707153320312,591.1356201171875,588.4807739257812,589.7901611328125,6271744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 17:00:00,589.6083984375,590.35009765625,585.5405883789062,585.5405883789062,5145856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 18:00:00,585.619873046875,588.8501586914062,579.7653198242188,585.6761474609375,61372160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 19:00:00,585.3593139648438,585.3768310546875,582.6853637695312,584.685791015625,17179904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 20:00:00,584.69189453125,584.69189453125,581.5088500976562,583.1234741210938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 21:00:00,582.8759765625,585.3200073242188,582.8759765625,585.306884765625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 22:00:00,585.36083984375,585.6154174804688,581.3935546875,581.3935546875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25 23:00:00,581.201904296875,581.201904296875,567.5130615234375,574.2536010742188,119496576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 00:00:00,574.236572265625,576.9893798828125,571.46142578125,576.7996826171875,41628672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 01:00:00,576.6248168945312,577.4146728515625,575.8050537109375,577.1632080078125,7096576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 02:00:00,577.0936889648438,577.4425659179688,574.25732421875,576.2090454101562,2796160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 03:00:00,576.2052612304688,578.18212890625,575.6895141601562,578.043212890625,2471168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 04:00:00,578.028564453125,579.2030029296875,577.7371826171875,579.1370849609375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 05:00:00,579.0907592773438,582.9298706054688,579.0907592773438,582.201171875,15419648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 06:00:00,582.2759399414062,582.36962890625,580.9760131835938,581.6171875,2325888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
